idx_episode,score,score_mave100,experiment
1493,2.0,0.0,dueldq:v01
1494,0.0,0.01,dueldq:v01
1495,0.0,0.02,dueldq:v01
1496,-3.0,0.01,dueldq:v01
1497,0.0,0.01,dueldq:v01
1498,-1.0,-0.01,dueldq:v01
1499,-1.0,-0.02,dueldq:v01
1500,1.0,-0.02,dueldq:v01
1501,0.0,-0.02,dueldq:v01
1502,0.0,-0.03,dueldq:v01
1503,-1.0,-0.03,dueldq:v01
1504,0.0,-0.03,dueldq:v01
1505,0.0,-0.04,dueldq:v01
1506,0.0,-0.04,dueldq:v01
1507,-1.0,-0.05,dueldq:v01
1508,-1.0,-0.05,dueldq:v01
1509,2.0,-0.03,dueldq:v01
1510,0.0,-0.04,dueldq:v01
1511,-2.0,-0.07,dueldq:v01
1512,0.0,-0.08,dueldq:v01
1513,-2.0,-0.1,dueldq:v01
1514,0.0,-0.11,dueldq:v01
1515,0.0,-0.11,dueldq:v01
1516,0.0,-0.08,dueldq:v01
1517,-1.0,-0.09,dueldq:v01
1518,0.0,-0.1,dueldq:v01
1519,3.0,-0.09,dueldq:v01
1520,0.0,-0.09,dueldq:v01
1521,1.0,-0.08,dueldq:v01
1522,1.0,-0.07,dueldq:v01
1523,2.0,-0.05,dueldq:v01
1524,1.0,-0.01,dueldq:v01
1525,3.0,0.02,dueldq:v01
1526,0.0,0.02,dueldq:v01
1527,0.0,0.0,dueldq:v01
1528,0.0,0.0,dueldq:v01
1529,1.0,0.0,dueldq:v01
1530,0.0,0.01,dueldq:v01
1531,0.0,0.0,dueldq:v01
1532,0.0,-0.01,dueldq:v01
1533,0.0,-0.02,dueldq:v01
1534,0.0,-0.02,dueldq:v01
1535,0.0,-0.01,dueldq:v01
1536,0.0,0.0,dueldq:v01
1537,0.0,0.0,dueldq:v01
1538,2.0,0.02,dueldq:v01
1539,-1.0,0.01,dueldq:v01
1540,0.0,0.02,dueldq:v01
1541,1.0,0.02,dueldq:v01
1542,1.0,0.05,dueldq:v01
1543,-1.0,0.03,dueldq:v01
1544,-1.0,-0.01,dueldq:v01
1545,-2.0,-0.03,dueldq:v01
1546,1.0,-0.03,dueldq:v01
1547,2.0,-0.01,dueldq:v01
1548,-1.0,-0.02,dueldq:v01
1549,0.0,-0.01,dueldq:v01
1550,1.0,0.0,dueldq:v01
1551,0.0,-0.01,dueldq:v01
1552,1.0,0.0,dueldq:v01
1553,-1.0,-0.01,dueldq:v01
1554,-1.0,-0.02,dueldq:v01
1555,0.0,-0.03,dueldq:v01
1556,1.0,-0.01,dueldq:v01
1557,0.0,0.01,dueldq:v01
1558,-3.0,-0.04,dueldq:v01
1559,0.0,-0.04,dueldq:v01
1560,0.0,-0.03,dueldq:v01
1561,0.0,-0.02,dueldq:v01
1562,3.0,0.01,dueldq:v01
1563,-1.0,0.0,dueldq:v01
1564,0.0,0.01,dueldq:v01
1565,0.0,0.0,dueldq:v01
1566,0.0,-0.01,dueldq:v01
1567,1.0,0.02,dueldq:v01
1568,0.0,0.02,dueldq:v01
1569,0.0,0.02,dueldq:v01
1570,0.0,0.03,dueldq:v01
1571,0.0,0.01,dueldq:v01
1572,-1.0,0.03,dueldq:v01
1573,1.0,0.04,dueldq:v01
1574,1.0,0.07,dueldq:v01
1575,0.0,0.05,dueldq:v01
1576,0.0,0.05,dueldq:v01
1577,-1.0,0.03,dueldq:v01
1578,0.0,0.05,dueldq:v01
1579,0.0,0.04,dueldq:v01
1580,1.0,0.06,dueldq:v01
1581,-1.0,0.06,dueldq:v01
1582,-2.0,0.04,dueldq:v01
1583,0.0,0.03,dueldq:v01
1584,1.0,0.03,dueldq:v01
1585,0.0,0.0,dueldq:v01
1586,0.0,0.01,dueldq:v01
1587,2.0,0.04,dueldq:v01
1588,0.0,0.04,dueldq:v01
1589,0.0,0.05,dueldq:v01
1590,0.0,0.05,dueldq:v01
1591,0.0,0.06,dueldq:v01
1592,2.0,0.09,dueldq:v01
1593,0.0,0.07,dueldq:v01
1594,1.0,0.08,dueldq:v01
1595,0.0,0.08,dueldq:v01
1596,-2.0,0.09,dueldq:v01
1597,-1.0,0.08,dueldq:v01
1598,0.0,0.09,dueldq:v01
1599,0.0,0.1,dueldq:v01
1600,1.0,0.1,dueldq:v01
1601,-1.0,0.09,dueldq:v01
1602,1.0,0.1,dueldq:v01
1603,-1.0,0.1,dueldq:v01
1604,2.0,0.12,dueldq:v01
1605,2.0,0.14,dueldq:v01
1606,0.0,0.14,dueldq:v01
1607,1.0,0.16,dueldq:v01
1608,0.0,0.17,dueldq:v01
1609,1.0,0.16,dueldq:v01
1610,0.0,0.16,dueldq:v01
1611,1.0,0.19,dueldq:v01
1612,0.0,0.19,dueldq:v01
1613,0.0,0.21,dueldq:v01
1614,0.0,0.21,dueldq:v01
1615,1.0,0.22,dueldq:v01
1616,1.0,0.23,dueldq:v01
1617,0.0,0.24,dueldq:v01
1618,0.0,0.24,dueldq:v01
1619,-1.0,0.2,dueldq:v01
1620,0.0,0.2,dueldq:v01
1621,2.0,0.21,dueldq:v01
1622,0.0,0.2,dueldq:v01
1623,0.0,0.18,dueldq:v01
1624,0.0,0.17,dueldq:v01
1625,-1.0,0.13,dueldq:v01
1626,-1.0,0.12,dueldq:v01
1627,0.0,0.12,dueldq:v01
1628,0.0,0.12,dueldq:v01
1629,-2.0,0.09,dueldq:v01
1630,0.0,0.09,dueldq:v01
1631,1.0,0.1,dueldq:v01
1632,2.0,0.12,dueldq:v01
1633,1.0,0.13,dueldq:v01
1634,1.0,0.14,dueldq:v01
1635,-1.0,0.13,dueldq:v01
1636,2.0,0.15,dueldq:v01
1637,-2.0,0.13,dueldq:v01
1638,1.0,0.12,dueldq:v01
1639,0.0,0.13,dueldq:v01
1640,3.0,0.16,dueldq:v01
1641,0.0,0.15,dueldq:v01
1642,1.0,0.15,dueldq:v01
1643,0.0,0.16,dueldq:v01
1644,0.0,0.17,dueldq:v01
1645,0.0,0.19,dueldq:v01
1646,0.0,0.18,dueldq:v01
1647,0.0,0.16,dueldq:v01
1648,3.0,0.2,dueldq:v01
1649,1.0,0.21,dueldq:v01
1650,2.0,0.22,dueldq:v01
1651,1.0,0.23,dueldq:v01
1652,0.0,0.22,dueldq:v01
1653,0.0,0.23,dueldq:v01
1654,-1.0,0.23,dueldq:v01
1655,0.0,0.23,dueldq:v01
1656,-1.0,0.21,dueldq:v01
1657,1.0,0.22,dueldq:v01
1658,-1.0,0.24,dueldq:v01
1659,0.0,0.24,dueldq:v01
1660,1.0,0.25,dueldq:v01
1661,1.0,0.26,dueldq:v01
1662,1.0,0.24,dueldq:v01
1663,1.0,0.26,dueldq:v01
1664,-1.0,0.25,dueldq:v01
1665,-3.0,0.22,dueldq:v01
1666,0.0,0.22,dueldq:v01
1667,0.0,0.21,dueldq:v01
1668,0.0,0.21,dueldq:v01
1669,-1.0,0.2,dueldq:v01
1670,3.0,0.23,dueldq:v01
1671,-1.0,0.22,dueldq:v01
1672,0.0,0.23,dueldq:v01
1673,1.0,0.23,dueldq:v01
1674,0.0,0.22,dueldq:v01
1675,0.0,0.22,dueldq:v01
1676,0.0,0.22,dueldq:v01
1677,-1.0,0.22,dueldq:v01
1678,-1.0,0.21,dueldq:v01
1679,0.0,0.21,dueldq:v01
1680,2.0,0.22,dueldq:v01
1681,-1.0,0.22,dueldq:v01
1682,0.0,0.24,dueldq:v01
1683,0.0,0.24,dueldq:v01
1684,1.0,0.24,dueldq:v01
1685,0.0,0.24,dueldq:v01
1686,-2.0,0.22,dueldq:v01
1687,1.0,0.21,dueldq:v01
1688,0.0,0.21,dueldq:v01
1689,0.0,0.21,dueldq:v01
1690,0.0,0.21,dueldq:v01
1691,-1.0,0.2,dueldq:v01
1692,-1.0,0.17,dueldq:v01
1693,-1.0,0.16,dueldq:v01
1694,2.0,0.17,dueldq:v01
1695,-1.0,0.16,dueldq:v01
1696,-1.0,0.17,dueldq:v01
1697,0.0,0.18,dueldq:v01
1698,0.0,0.18,dueldq:v01
1699,0.0,0.18,dueldq:v01
1700,0.0,0.17,dueldq:v01
1701,-3.0,0.15,dueldq:v01
1702,0.0,0.14,dueldq:v01
1703,2.0,0.17,dueldq:v01
1704,0.0,0.15,dueldq:v01
1705,-1.0,0.12,dueldq:v01
1706,-1.0,0.11,dueldq:v01
1707,-1.0,0.09,dueldq:v01
1708,-2.0,0.07,dueldq:v01
1709,0.0,0.06,dueldq:v01
1710,-1.0,0.05,dueldq:v01
1711,0.0,0.04,dueldq:v01
1712,0.0,0.04,dueldq:v01
1713,0.0,0.04,dueldq:v01
1714,-1.0,0.03,dueldq:v01
1715,1.0,0.03,dueldq:v01
1716,0.0,0.02,dueldq:v01
1717,2.0,0.04,dueldq:v01
1718,0.0,0.04,dueldq:v01
1719,3.0,0.08,dueldq:v01
1720,0.0,0.08,dueldq:v01
1721,-2.0,0.04,dueldq:v01
1722,0.0,0.04,dueldq:v01
1723,-1.0,0.03,dueldq:v01
1724,0.0,0.03,dueldq:v01
1725,0.0,0.04,dueldq:v01
1726,0.0,0.05,dueldq:v01
1727,4.0,0.09,dueldq:v01
1728,-1.0,0.08,dueldq:v01
1729,-2.0,0.08,dueldq:v01
1730,0.0,0.08,dueldq:v01
1731,0.0,0.07,dueldq:v01
1732,0.0,0.05,dueldq:v01
1733,0.0,0.04,dueldq:v01
1734,0.0,0.03,dueldq:v01
1735,-3.0,0.01,dueldq:v01
1736,0.0,-0.01,dueldq:v01
1737,0.0,0.01,dueldq:v01
1738,1.0,0.01,dueldq:v01
1739,1.0,0.02,dueldq:v01
1740,-1.0,-0.02,dueldq:v01
1741,-1.0,-0.03,dueldq:v01
1742,1.0,-0.03,dueldq:v01
1743,0.0,-0.03,dueldq:v01
1744,2.0,-0.01,dueldq:v01
1745,1.0,0.0,dueldq:v01
1746,3.0,0.03,dueldq:v01
1747,0.0,0.03,dueldq:v01
1748,-1.0,-0.01,dueldq:v01
1749,1.0,-0.01,dueldq:v01
1750,1.0,-0.02,dueldq:v01
1751,0.0,-0.03,dueldq:v01
1752,0.0,-0.03,dueldq:v01
1753,1.0,-0.02,dueldq:v01
1754,0.0,-0.01,dueldq:v01
1755,3.0,0.02,dueldq:v01
1756,1.0,0.04,dueldq:v01
1757,-1.0,0.02,dueldq:v01
1758,-1.0,0.02,dueldq:v01
1759,0.0,0.02,dueldq:v01
1760,0.0,0.01,dueldq:v01
1761,0.0,0.0,dueldq:v01
1762,-4.0,-0.05,dueldq:v01
1763,1.0,-0.05,dueldq:v01
1764,-2.0,-0.06,dueldq:v01
1765,1.0,-0.02,dueldq:v01
1766,0.0,-0.02,dueldq:v01
1767,1.0,-0.01,dueldq:v01
1768,0.0,-0.01,dueldq:v01
1769,1.0,0.01,dueldq:v01
1770,2.0,0.0,dueldq:v01
1771,0.0,0.01,dueldq:v01
1772,-1.0,0.0,dueldq:v01
1773,2.0,0.01,dueldq:v01
1774,-2.0,-0.01,dueldq:v01
1775,-3.0,-0.04,dueldq:v01
1776,-1.0,-0.05,dueldq:v01
1777,0.0,-0.04,dueldq:v01
1778,1.0,-0.02,dueldq:v01
1779,0.0,-0.02,dueldq:v01
1780,2.0,-0.02,dueldq:v01
1781,0.0,-0.01,dueldq:v01
1782,1.0,0.0,dueldq:v01
1783,2.0,0.02,dueldq:v01
1784,3.0,0.04,dueldq:v01
1785,-1.0,0.03,dueldq:v01
1786,0.0,0.05,dueldq:v01
1787,1.0,0.05,dueldq:v01
1788,1.0,0.06,dueldq:v01
1789,0.0,0.06,dueldq:v01
1790,0.0,0.06,dueldq:v01
1791,0.0,0.07,dueldq:v01
1792,0.0,0.08,dueldq:v01
1793,-1.0,0.08,dueldq:v01
1794,-1.0,0.05,dueldq:v01
1795,1.0,0.07,dueldq:v01
1796,0.0,0.08,dueldq:v01
1797,1.0,0.09,dueldq:v01
1798,-1.0,0.08,dueldq:v01
1799,-1.0,0.07,dueldq:v01
1800,-1.0,0.06,dueldq:v01
1801,0.0,0.09,dueldq:v01
1802,-1.0,0.08,dueldq:v01
1803,0.0,0.06,dueldq:v01
1804,1.0,0.07,dueldq:v01
1805,-1.0,0.07,dueldq:v01
1806,-1.0,0.07,dueldq:v01
1807,2.0,0.1,dueldq:v01
1808,0.0,0.12,dueldq:v01
1809,1.0,0.13,dueldq:v01
1810,0.0,0.14,dueldq:v01
1811,0.0,0.14,dueldq:v01
1812,2.0,0.16,dueldq:v01
1813,0.0,0.16,dueldq:v01
1814,0.0,0.17,dueldq:v01
1815,0.0,0.16,dueldq:v01
1816,-1.0,0.15,dueldq:v01
1817,1.0,0.14,dueldq:v01
1818,0.0,0.14,dueldq:v01
1819,-2.0,0.09,dueldq:v01
1820,-2.0,0.07,dueldq:v01
1821,1.0,0.1,dueldq:v01
1822,1.0,0.11,dueldq:v01
1823,0.0,0.12,dueldq:v01
1824,1.0,0.13,dueldq:v01
1825,0.0,0.13,dueldq:v01
1826,-2.0,0.11,dueldq:v01
1827,-1.0,0.06,dueldq:v01
1828,3.0,0.1,dueldq:v01
1829,1.0,0.13,dueldq:v01
1830,2.0,0.15,dueldq:v01
1831,0.0,0.15,dueldq:v01
1832,0.0,0.15,dueldq:v01
1833,1.0,0.16,dueldq:v01
1834,1.0,0.17,dueldq:v01
1835,0.0,0.2,dueldq:v01
1836,0.0,0.2,dueldq:v01
1837,-1.0,0.19,dueldq:v01
1838,-3.0,0.15,dueldq:v01
1839,1.0,0.15,dueldq:v01
1840,0.0,0.16,dueldq:v01
1841,0.0,0.17,dueldq:v01
1842,0.0,0.16,dueldq:v01
1843,1.0,0.17,dueldq:v01
1844,0.0,0.15,dueldq:v01
1845,-1.0,0.13,dueldq:v01
1846,-1.0,0.09,dueldq:v01
1847,1.0,0.1,dueldq:v01
1848,-1.0,0.1,dueldq:v01
1849,0.0,0.09,dueldq:v01
1850,-1.0,0.07,dueldq:v01
1851,0.0,0.07,dueldq:v01
1852,1.0,0.08,dueldq:v01
1853,-3.0,0.04,dueldq:v01
1854,0.0,0.04,dueldq:v01
1855,0.0,0.01,dueldq:v01
1856,0.0,0.0,dueldq:v01
1857,0.0,0.01,dueldq:v01
1858,-3.0,-0.01,dueldq:v01
1859,1.0,0.0,dueldq:v01
1860,2.0,0.02,dueldq:v01
1861,0.0,0.02,dueldq:v01
1862,0.0,0.06,dueldq:v01
1863,1.0,0.06,dueldq:v01
1864,0.0,0.08,dueldq:v01
1865,0.0,0.07,dueldq:v01
1866,0.0,0.07,dueldq:v01
1867,1.0,0.07,dueldq:v01
1868,1.0,0.08,dueldq:v01
1869,3.0,0.1,dueldq:v01
1870,-1.0,0.07,dueldq:v01
1871,1.0,0.08,dueldq:v01
1872,0.0,0.09,dueldq:v01
1873,-4.0,0.03,dueldq:v01
1874,0.0,0.05,dueldq:v01
1875,-1.0,0.07,dueldq:v01
1876,1.0,0.09,dueldq:v01
1877,0.0,0.09,dueldq:v01
1878,-1.0,0.07,dueldq:v01
1879,0.0,0.07,dueldq:v01
1880,0.0,0.05,dueldq:v01
1881,2.0,0.07,dueldq:v01
1882,0.0,0.06,dueldq:v01
1883,-2.0,0.02,dueldq:v01
1884,1.0,0.0,dueldq:v01
1885,-1.0,0.0,dueldq:v01
1886,0.0,0.0,dueldq:v01
1887,0.0,-0.01,dueldq:v01
1888,0.0,-0.02,dueldq:v01
1889,0.0,-0.02,dueldq:v01
1890,1.0,-0.01,dueldq:v01
1891,1.0,0.0,dueldq:v01
1892,-1.0,-0.01,dueldq:v01
1893,-1.0,-0.01,dueldq:v01
1894,0.0,0.0,dueldq:v01
1895,0.0,-0.01,dueldq:v01
1896,1.0,0.0,dueldq:v01
1897,0.0,-0.01,dueldq:v01
1898,0.0,0.0,dueldq:v01
1899,0.0,0.01,dueldq:v01
1900,-1.0,0.01,dueldq:v01
1901,1.0,0.02,dueldq:v01
1902,-2.0,0.01,dueldq:v01
1903,0.0,0.01,dueldq:v01
1904,0.0,0.0,dueldq:v01
1905,0.0,0.01,dueldq:v01
1906,1.0,0.03,dueldq:v01
1907,0.0,0.01,dueldq:v01
1908,1.0,0.02,dueldq:v01
1909,0.0,0.01,dueldq:v01
1910,-1.0,0.0,dueldq:v01
1911,0.0,0.0,dueldq:v01
1912,-2.0,-0.04,dueldq:v01
1913,0.0,-0.04,dueldq:v01
1914,-2.0,-0.06,dueldq:v01
1915,0.0,-0.06,dueldq:v01
1916,-1.0,-0.06,dueldq:v01
1917,1.0,-0.06,dueldq:v01
1918,0.0,-0.06,dueldq:v01
1919,-1.0,-0.05,dueldq:v01
1920,0.0,-0.03,dueldq:v01
1921,0.0,-0.04,dueldq:v01
1922,-2.0,-0.07,dueldq:v01
1923,1.0,-0.06,dueldq:v01
1924,-1.0,-0.08,dueldq:v01
1925,0.0,-0.08,dueldq:v01
1926,-1.0,-0.07,dueldq:v01
1927,0.0,-0.06,dueldq:v01
1928,3.0,-0.06,dueldq:v01
1929,2.0,-0.05,dueldq:v01
1930,1.0,-0.06,dueldq:v01
1931,0.0,-0.06,dueldq:v01
1932,2.0,-0.04,dueldq:v01
1933,1.0,-0.04,dueldq:v01
1934,0.0,-0.05,dueldq:v01
1935,1.0,-0.04,dueldq:v01
1936,2.0,-0.02,dueldq:v01
1937,0.0,-0.01,dueldq:v01
1938,0.0,0.02,dueldq:v01
1939,-1.0,0.0,dueldq:v01
1940,0.0,0.0,dueldq:v01
1941,-1.0,-0.01,dueldq:v01
1942,0.0,-0.01,dueldq:v01
1943,0.0,-0.02,dueldq:v01
1944,0.0,-0.02,dueldq:v01
1945,3.0,0.02,dueldq:v01
1946,0.0,0.03,dueldq:v01
1947,0.0,0.02,dueldq:v01
1948,-3.0,0.0,dueldq:v01
1949,-2.0,-0.02,dueldq:v01
1950,1.0,0.0,dueldq:v01
1951,0.0,0.0,dueldq:v01
1952,0.0,-0.01,dueldq:v01
1953,0.0,0.02,dueldq:v01
1954,-1.0,0.01,dueldq:v01
1955,0.0,0.01,dueldq:v01
1956,1.0,0.02,dueldq:v01
1957,0.0,0.02,dueldq:v01
1958,1.0,0.06,dueldq:v01
1959,0.0,0.05,dueldq:v01
1960,3.0,0.06,dueldq:v01
1961,0.0,0.06,dueldq:v01
1962,0.0,0.06,dueldq:v01
1963,0.0,0.05,dueldq:v01
1964,-1.0,0.04,dueldq:v01
1965,2.0,0.06,dueldq:v01
1966,1.0,0.07,dueldq:v01
1967,0.0,0.06,dueldq:v01
1968,1.0,0.06,dueldq:v01
1969,0.0,0.03,dueldq:v01
1970,1.0,0.05,dueldq:v01
1971,0.0,0.04,dueldq:v01
1972,1.0,0.05,dueldq:v01
1973,0.0,0.09,dueldq:v01
1974,-2.0,0.07,dueldq:v01
1975,-1.0,0.07,dueldq:v01
1976,-1.0,0.05,dueldq:v01
1977,0.0,0.05,dueldq:v01
1978,-2.0,0.04,dueldq:v01
1979,0.0,0.04,dueldq:v01
1980,0.0,0.04,dueldq:v01
1981,-2.0,0.0,dueldq:v01
1982,0.0,0.0,dueldq:v01
1983,0.0,0.02,dueldq:v01
1984,2.0,0.03,dueldq:v01
1985,2.0,0.06,dueldq:v01
1986,0.0,0.06,dueldq:v01
1987,0.0,0.06,dueldq:v01
1988,1.0,0.07,dueldq:v01
1989,0.0,0.07,dueldq:v01
1990,1.0,0.07,dueldq:v01
1991,0.0,0.06,dueldq:v01
1992,0.0,0.07,dueldq:v01
1993,-2.0,0.06,dueldq:v01
1994,0.0,0.06,dueldq:v01
1995,-1.0,0.05,dueldq:v01
1996,1.0,0.05,dueldq:v01
1997,-3.0,0.02,dueldq:v01
1998,0.0,0.02,dueldq:v01
1999,-1.0,0.01,dueldq:v01
2000,1.0,0.03,dueldq:v01
